Date,Open,High,Low,Close,Adj Close,Volume
2013-03-06,4590.000000,4610.000000,4560.000000,4590.000000,3780.418213,6985000
2013-03-07,4570.000000,4620.000000,4550.000000,4570.000000,3763.945557,7752500
2013-03-08,4600.000000,4620.000000,4570.000000,4600.000000,3788.654541,7782500
2013-03-11,4580.000000,4600.000000,4500.000000,4580.000000,3772.182373,11700000
2013-03-13,4560.000000,4580.000000,4500.000000,4560.000000,3755.709473,10497500
2013-03-14,4500.000000,4530.000000,4340.000000,4400.000000,3623.930176,20
2013-03-15,4480.000000,4560.000000,4430.000000,4460.000000,3673.348389,20
2013-03-18,4460.000000,4520.000000,4460.000000,4500.000000,3706.293457,20
2013-03-19,4510.000000,4570.000000,4510.000000,4550.000000,3747.473633,20
2013-03-20,4550.000000,4550.000000,4480.000000,4510.000000,3714.528809,20
2013-03-21,4460.000000,4560.000000,4450.000000,4560.000000,3755.709473,20
2013-03-22,4560.000000,4560.000000,4410.000000,4420.000000,3640.402832,20
2013-03-25,4460.000000,4550.000000,4460.000000,4550.000000,3747.473633,20
2013-03-26,4490.000000,4500.000000,4420.000000,4490.000000,3698.056396,12927500
2013-03-27,4460.000000,4550.000000,4450.000000,4550.000000,3747.473633,20
2013-03-28,4530.000000,4560.000000,4470.000000,4560.000000,3755.709473,20
2013-04-01,4480.000000,4560.000000,4430.000000,4430.000000,3648.639160,20
2013-04-02,4430.000000,4530.000000,4430.000000,4530.000000,3731.000732,20
2013-04-03,4540.000000,4580.000000,4500.000000,4540.000000,3739.238037,15
2013-04-04,4540.000000,4550.000000,4500.000000,4550.000000,3747.473633,20
2013-04-05,4550.000000,4620.000000,4550.000000,4590.000000,3780.418213,20
2013-04-08,4590.000000,4590.000000,4550.000000,4580.000000,3772.182373,20
2013-04-09,4580.000000,4590.000000,4540.000000,4540.000000,3739.238037,20
2013-04-10,4540.000000,4570.000000,4530.000000,4550.000000,3747.473633,20
2013-04-11,4510.000000,4580.000000,4510.000000,4580.000000,3772.182373,20
2013-04-12,4600.000000,4600.000000,4530.000000,4560.000000,3755.709473,20
2013-04-15,4540.000000,4540.000000,4490.000000,4500.000000,3706.293457,20
2013-04-16,4490.000000,4570.000000,4480.000000,4570.000000,3763.945557,20
2013-04-17,4520.000000,4550.000000,4510.000000,4540.000000,3739.238037,20
2013-04-18,4550.000000,4550.000000,4490.000000,4530.000000,3731.000732,20
2013-04-19,4540.000000,4540.000000,4480.000000,4530.000000,3731.000732,20
2013-04-22,4530.000000,4570.000000,4490.000000,4500.000000,3706.293457,15
2013-04-23,4490.000000,4570.000000,4490.000000,4560.000000,3755.709473,15
2013-04-24,4530.000000,4600.000000,4520.000000,4600.000000,3788.654541,20
2013-04-25,4600.000000,4600.000000,4570.000000,4600.000000,3788.654541,6950000
2013-04-26,4600.000000,4600.000000,4550.000000,4550.000000,3747.473633,20
2013-04-29,4590.000000,4600.000000,4530.000000,4600.000000,3788.654541,20
2013-04-30,4600.000000,5250.000000,4580.000000,5250.000000,4324.007813,15
2013-05-01,5000.000000,5170.000000,4960.000000,5140.000000,4233.410645,20
2013-05-02,5100.000000,5100.000000,5040.000000,5050.000000,4159.283691,20
2013-05-03,5070.000000,5250.000000,5070.000000,5180.000000,4266.354492,20
2013-05-06,5220.000000,5400.000000,5220.000000,5400.000000,4447.551270,20
2013-05-07,5200.000000,5420.000000,5180.000000,5410.000000,4455.788574,20
2013-05-08,5400.000000,5600.000000,5340.000000,5540.000000,4562.857910,20
2013-05-10,5440.000000,5500.000000,5410.000000,5500.000000,4529.913086,20
2013-05-13,5400.000000,5530.000000,5380.000000,5530.000000,4554.622070,20
2013-05-14,5530.000000,5640.000000,5480.000000,5640.000000,4645.220215,20
2013-05-15,5640.000000,5680.000000,5600.000000,5620.000000,4628.748047,20
2013-05-16,5500.000000,5700.000000,5500.000000,5630.000000,4636.983887,20
2013-05-17,5630.000000,6500.000000,5630.000000,6250.000000,5147.628418,15
2013-05-20,6250.000000,6370.000000,6250.000000,6310.000000,5197.045410,20
2013-05-21,6340.000000,6360.000000,6000.000000,6190.000000,5098.211914,20
2013-05-22,6190.000000,6300.000000,6170.000000,6170.000000,5081.739746,20
2013-05-23,6090.000000,6390.000000,6090.000000,6320.000000,5205.281738,20
2013-05-24,6210.000000,6480.000000,6210.000000,6460.000000,5320.588379,20
2013-05-27,6340.000000,6430.000000,6220.000000,6300.000000,5188.810059,20
2013-05-28,6300.000000,6890.000000,6200.000000,6610.000000,5444.131836,20
2013-05-29,6690.000000,6900.000000,6420.000000,6690.000000,5510.021484,10682500
2013-05-30,6650.000000,6650.000000,6460.000000,6470.000000,5328.825684,20
2013-05-31,6430.000000,6500.000000,6010.000000,6100.000000,5024.085938,15
2013-06-03,6000.000000,6000.000000,5780.000000,5810.000000,4785.234863,20
2013-06-04,5860.000000,6310.000000,5780.000000,6260.000000,5155.865234,15
2013-06-05,6130.000000,6200.000000,5910.000000,6200.000000,5106.447266,20
2013-06-07,6160.000000,6160.000000,5730.000000,5780.000000,4760.526367,15
2013-06-10,5780.000000,5850.000000,5480.000000,5540.000000,4562.857910,20
2013-06-11,5620.000000,5620.000000,5380.000000,5380.000000,4431.079102,20
2013-06-12,5350.000000,5980.000000,5190.000000,5890.000000,4851.125000,15
2013-06-13,5700.000000,5890.000000,5560.000000,5560.000000,4579.330078,20
2013-06-14,5660.000000,5800.000000,5620.000000,5770.000000,4752.289551,20
2013-06-17,5720.000000,5900.000000,5700.000000,5780.000000,4760.526367,20
2013-06-18,5880.000000,6090.000000,5880.000000,5900.000000,4859.361816,20
2013-06-19,5860.000000,6060.000000,5800.000000,5800.000000,4776.998535,20
2013-06-20,5780.000000,5800.000000,5500.000000,5510.000000,4538.149902,20
2013-06-21,5300.000000,5530.000000,5240.000000,5450.000000,4488.731934,20
2013-06-24,5450.000000,5640.000000,5280.000000,5280.000000,4348.715820,20
2013-06-25,5240.000000,5500.000000,5110.000000,5200.000000,4282.827637,20
2013-06-26,5340.000000,5920.000000,5310.000000,5600.000000,4612.274902,20
2013-06-27,5700.000000,6040.000000,5700.000000,5880.000000,4842.889160,20
2013-06-28,5960.000000,6150.000000,5960.000000,6150.000000,5065.268066,20
2013-07-01,5200.000000,6060.000000,5200.000000,5910.000000,4921.047852,15
2013-07-02,6010.000000,6060.000000,5950.000000,5990.000000,4987.662598,6345000
2013-07-03,6010.000000,6020.000000,5660.000000,5660.000000,4712.883301,13212500
2013-07-04,5720.000000,5860.000000,5640.000000,5640.000000,4696.229492,3887500
2013-07-05,5740.000000,5900.000000,5740.000000,5860.000000,4879.415527,6052500
2013-07-08,5820.000000,5850.000000,5600.000000,5600.000000,4662.923340,6212500
2013-07-09,5500.000000,5670.000000,5500.000000,5570.000000,4637.942871,5472500
2013-07-10,5720.000000,5900.000000,5670.000000,5880.000000,4896.068848,8500000
2013-07-11,5910.000000,6380.000000,5910.000000,6330.000000,5270.767578,18317500
2013-07-12,6300.000000,6330.000000,6160.000000,6200.000000,5162.522461,13290000
2013-07-15,6200.000000,6350.000000,6050.000000,6350.000000,5287.420898,8742500
2013-07-16,6250.000000,6490.000000,6200.000000,6350.000000,5287.420898,9512500
2013-07-17,6350.000000,6580.000000,6300.000000,6580.000000,5478.934570,6437500
2013-07-18,6400.000000,6870.000000,6400.000000,6780.000000,5645.467285,13510000
2013-07-19,6760.000000,6920.000000,6740.000000,6920.000000,5762.039551,13185000
2013-07-22,6780.000000,6920.000000,6600.000000,6600.000000,5495.588379,4757500
2013-07-23,6600.000000,6800.000000,6600.000000,6800.000000,5662.119629,8500000
2013-07-24,6840.000000,6880.000000,6460.000000,6800.000000,5662.119629,12517500
2013-07-25,6820.000000,6860.000000,6560.000000,6570.000000,5470.607422,8907500
2013-07-26,6570.000000,6700.000000,6490.000000,6590.000000,5487.259766,3090000
2013-07-29,6580.000000,6590.000000,6320.000000,6360.000000,5295.748535,8100000
2013-07-30,6400.000000,6640.000000,6400.000000,6440.000000,5362.361816,7285000
2013-07-31,6340.000000,6530.000000,6330.000000,6360.000000,5295.748535,8927500
2013-08-01,6400.000000,6470.000000,6330.000000,6390.000000,5320.727539,9180000
2013-08-02,6400.000000,6400.000000,6190.000000,6290.000000,5237.461426,9560000
2013-08-12,6310.000000,6310.000000,5700.000000,6000.000000,4995.988281,14772500
2013-08-13,6080.000000,6310.000000,6010.000000,6270.000000,5220.807617,13412500
2013-08-14,6270.000000,6320.000000,6180.000000,6250.000000,5204.154785,5000000
2013-08-15,6150.000000,6190.000000,6030.000000,6140.000000,5112.562012,6560000
2013-08-16,6120.000000,6270.000000,6060.000000,6140.000000,5112.562012,5005000
2013-08-19,6040.000000,6150.000000,5840.000000,5840.000000,4862.762207,5957500
2013-08-20,5740.000000,5850.000000,5460.000000,5780.000000,4812.802246,18070000
2013-08-21,5790.000000,5990.000000,5720.000000,5900.000000,4912.722656,8762500
2013-08-22,5800.000000,5950.000000,5700.000000,5950.000000,4954.357422,8307500
2013-08-23,5860.000000,6080.000000,5800.000000,5800.000000,4829.455566,7820000
2013-08-26,5720.000000,5910.000000,5660.000000,5660.000000,4712.883301,4957500
2013-08-27,5600.000000,5650.000000,5460.000000,5570.000000,4637.942871,7205000
2013-08-28,5480.000000,5760.000000,5320.000000,5600.000000,4662.923340,9737500
2013-08-29,5600.000000,5770.000000,5510.000000,5670.000000,4721.209473,14780000
2013-08-30,5700.000000,6440.000000,5680.000000,6240.000000,5195.828125,22267500
2013-09-02,6240.000000,6240.000000,6020.000000,6120.000000,5095.908691,7760000
2013-09-03,6130.000000,6300.000000,6050.000000,6300.000000,5245.788086,14750000
2013-09-04,6300.000000,6300.000000,6080.000000,6110.000000,5087.582520,5340000
2013-09-05,6210.000000,6290.000000,6130.000000,6200.000000,5162.522461,6492500
2013-09-06,6300.000000,6400.000000,6200.000000,6380.000000,5312.401367,10782500
2013-09-09,6390.000000,6440.000000,6360.000000,6400.000000,5329.055664,9215000
2013-09-10,6450.000000,6600.000000,6400.000000,6600.000000,5495.588379,14255000
2013-09-11,6620.000000,6660.000000,6480.000000,6600.000000,5495.588379,12180000
2013-09-12,6500.000000,6540.000000,6170.000000,6170.000000,5137.542969,13935000
2013-09-13,6160.000000,6250.000000,6120.000000,6140.000000,5112.562012,6357500
2013-09-16,6180.000000,6430.000000,6170.000000,6430.000000,5354.035156,11050000
2013-09-17,6400.000000,6400.000000,6180.000000,6300.000000,5245.788086,11710000
2013-09-18,6370.000000,6370.000000,6150.000000,6150.000000,5120.889160,9120000
2013-09-19,6300.000000,6600.000000,6300.000000,6320.000000,5262.441406,18805000
2013-09-20,6320.000000,6400.000000,6250.000000,6400.000000,5329.055664,6737500
2013-09-23,6300.000000,6400.000000,6160.000000,6390.000000,5320.727539,7792500
2013-09-24,6280.000000,6410.000000,6280.000000,6300.000000,5245.788086,7710000
2013-09-25,6150.000000,6360.000000,6150.000000,6300.000000,5245.788086,10180000
2013-09-26,6380.000000,6390.000000,6160.000000,6160.000000,5129.215820,10302500
2013-09-27,6260.000000,6350.000000,6190.000000,6190.000000,5154.196289,5222500
2013-09-30,6190.000000,6230.000000,6030.000000,6030.000000,5020.968750,9847500
2013-10-01,6030.000000,6140.000000,6010.000000,6060.000000,5045.947754,6635000
2013-10-02,6060.000000,6200.000000,6060.000000,6200.000000,5162.522461,4752500
2013-10-03,6160.000000,6290.000000,6160.000000,6180.000000,5145.868652,5140000
2013-10-04,6180.000000,6180.000000,6100.000000,6140.000000,5112.562012,9937500
2013-10-07,6140.000000,6140.000000,6060.000000,6060.000000,5045.947754,6097500
2013-10-08,6060.000000,6120.000000,6030.000000,6090.000000,5070.928711,10715000
2013-10-09,6100.000000,6140.000000,6050.000000,6050.000000,5037.622559,13657500
2013-10-10,6120.000000,6150.000000,6060.000000,6060.000000,5045.947754,9402500
2013-10-11,6100.000000,6150.000000,6070.000000,6150.000000,5120.889160,9085000
2013-10-16,6150.000000,6180.000000,5920.000000,6020.000000,5012.642578,14975000
2013-10-17,6120.000000,6140.000000,6030.000000,6120.000000,5095.908691,7282500
2013-10-18,6140.000000,6160.000000,6100.000000,6160.000000,5129.215820,4637500
2013-10-21,6200.000000,6330.000000,6160.000000,6300.000000,5245.788086,6540000
2013-10-22,6320.000000,6320.000000,6100.000000,6160.000000,5129.215820,13150000
2013-10-23,6230.000000,7470.000000,6210.000000,6340.000000,5279.094727,66040000
2013-10-24,6300.000000,6470.000000,6300.000000,6430.000000,5354.035156,8405000
2013-10-25,6390.000000,6430.000000,6390.000000,6410.000000,5337.382324,4125000
2013-10-28,6430.000000,6450.000000,6390.000000,6400.000000,5329.055664,3592500
2013-10-29,6400.000000,6420.000000,6320.000000,6360.000000,5295.748535,5992500
2013-10-30,6420.000000,6420.000000,6130.000000,6250.000000,5204.154785,12940000
2013-10-31,6100.000000,6160.000000,6000.000000,6000.000000,4995.988281,17272500
2013-11-01,5960.000000,6120.000000,5960.000000,5960.000000,4962.682617,12017500
2013-11-04,6000.000000,6020.000000,5900.000000,5970.000000,4971.009277,5377500
2013-11-06,6010.000000,6160.000000,5970.000000,6160.000000,5129.215820,8972500
2013-11-07,6030.000000,6140.000000,6030.000000,6040.000000,5029.294922,3630000
2013-11-08,6040.000000,6040.000000,6000.000000,6030.000000,5020.968750,4975000
2013-11-11,6030.000000,6050.000000,5940.000000,5960.000000,4962.682617,7005000
2013-11-12,6000.000000,6020.000000,5850.000000,5960.000000,4962.682617,6640000
2013-11-13,5940.000000,5980.000000,5850.000000,5920.000000,4929.376465,6265000
2013-11-14,5950.000000,6000.000000,5950.000000,5980.000000,4979.335938,4425000
2013-11-15,5980.000000,5980.000000,5800.000000,5800.000000,4829.455566,7872500
2013-11-18,5820.000000,5900.000000,5820.000000,5900.000000,4912.722656,4767500
2013-11-19,5900.000000,5910.000000,5820.000000,5840.000000,4862.762207,5840000
2013-11-20,5940.000000,5940.000000,5700.000000,5740.000000,4779.496094,10302500
2013-11-21,5700.000000,5710.000000,5440.000000,5510.000000,4587.983398,24497500
2013-11-22,5610.000000,5620.000000,5480.000000,5490.000000,4571.330078,9992500
2013-11-25,5520.000000,5570.000000,5500.000000,5560.000000,4629.616211,3520000
2013-11-26,5520.000000,5530.000000,5140.000000,5200.000000,4329.856934,67450000
2013-11-27,5270.000000,5380.000000,5140.000000,5340.000000,4446.430664,20720000
2013-11-28,5380.000000,5400.000000,5250.000000,5330.000000,4438.103027,7535000
2013-11-29,5340.000000,5370.000000,5270.000000,5320.000000,4429.776367,7147500
2013-12-02,5320.000000,5460.000000,5320.000000,5410.000000,4504.717285,11442500
2013-12-03,5390.000000,5390.000000,5220.000000,5250.000000,4425.480469,13085000
2013-12-04,5200.000000,5230.000000,5160.000000,5160.000000,4349.614746,10717500
2013-12-05,5160.000000,5160.000000,5060.000000,5100.000000,4299.038086,11035000
2013-12-06,5090.000000,5160.000000,5020.000000,5100.000000,4299.038086,7560000
2013-12-09,5140.000000,5350.000000,5120.000000,5250.000000,4425.480469,14305000
2013-12-10,5320.000000,5390.000000,5260.000000,5360.000000,4518.205078,9160000
2013-12-11,5360.000000,5370.000000,5270.000000,5320.000000,4484.485840,7847500
2013-12-12,5260.000000,5320.000000,5260.000000,5300.000000,4467.626953,9040000
2013-12-13,5280.000000,5310.000000,5140.000000,5190.000000,4374.902832,6890000
2013-12-16,5150.000000,5220.000000,5100.000000,5150.000000,4341.184570,4360000
2013-12-17,5200.000000,5240.000000,5170.000000,5200.000000,4383.332520,11707500
2013-12-18,5280.000000,5280.000000,5070.000000,5180.000000,4366.473633,10855000
2013-12-19,5240.000000,5270.000000,5160.000000,5180.000000,4366.473633,6597500
2013-12-20,5200.000000,5280.000000,5100.000000,5200.000000,4383.332520,8767500
2013-12-23,5260.000000,5270.000000,5110.000000,5110.000000,4307.466797,6597500
2013-12-24,5130.000000,5230.000000,5120.000000,5220.000000,4400.190918,5030000
2013-12-27,5200.000000,5380.000000,5200.000000,5320.000000,4484.485840,7810000
2013-12-30,5370.000000,5400.000000,5200.000000,5200.000000,4383.332520,10530000
2014-01-02,5280.000000,5360.000000,5280.000000,5360.000000,4518.205078,6175000
2014-01-03,5290.000000,5360.000000,5240.000000,5300.000000,4467.626953,8817500
2014-01-06,5360.000000,5360.000000,5280.000000,5350.000000,4509.773438,6357500
2014-01-07,5350.000000,5360.000000,5240.000000,5240.000000,4417.050781,7055500
2014-01-08,5280.000000,5315.000000,5185.000000,5240.000000,4417.050781,10381500
2014-01-09,5210.000000,5285.000000,5185.000000,5215.000000,4395.976074,9274500
2014-01-10,5185.000000,5300.000000,5160.000000,5180.000000,4366.473633,11790500
2014-01-13,5300.000000,5435.000000,5260.000000,5405.000000,4556.136719,17524000
2014-01-15,5420.000000,5690.000000,5415.000000,5605.000000,4724.727051,27483000
2014-01-16,5615.000000,5640.000000,5490.000000,5560.000000,4686.792969,11031000
2014-01-17,5570.000000,5570.000000,5500.000000,5530.000000,4661.505371,5573000
2014-01-20,5545.000000,5615.000000,5520.000000,5610.000000,4728.941406,4428000
2014-01-21,5640.000000,5640.000000,5540.000000,5630.000000,4745.799316,3699000
2014-01-22,5580.000000,5715.000000,5580.000000,5700.000000,4804.806641,13677500
2014-01-23,5730.000000,5755.000000,5645.000000,5715.000000,4817.450195,11185000
2014-01-24,5615.000000,5670.000000,5565.000000,5615.000000,4733.156738,9590500
2014-01-27,5490.000000,5490.000000,5300.000000,5425.000000,4572.995605,12475000
2014-01-28,5425.000000,5610.000000,5400.000000,5540.000000,4669.934570,11326000
2014-01-29,5580.000000,5725.000000,5580.000000,5700.000000,4804.806641,14106000
2014-01-30,5600.000000,5730.000000,5580.000000,5710.000000,4813.235840,17600000
2014-02-03,5680.000000,5705.000000,5610.000000,5680.000000,4787.947266,10174500
2014-02-04,5570.000000,5615.000000,5550.000000,5570.000000,4695.222656,8808500
2014-02-05,5600.000000,5680.000000,5595.000000,5625.000000,4741.585449,7780000
2014-02-06,5600.000000,5700.000000,5590.000000,5640.000000,4754.229004,14201500
2014-02-07,5695.000000,5730.000000,5630.000000,5645.000000,4758.444336,8042500
2014-02-10,5660.000000,5700.000000,5620.000000,5620.000000,4737.370605,5104000
2014-02-11,5620.000000,5660.000000,5505.000000,5520.000000,4653.075195,15378500
2014-02-12,5550.000000,5605.000000,5550.000000,5600.000000,4720.511230,3756000
2014-02-13,5620.000000,5640.000000,5610.000000,5625.000000,4741.585449,4622000
2014-02-14,5660.000000,5680.000000,5615.000000,5675.000000,4783.732910,9046000
2014-02-17,5695.000000,5715.000000,5665.000000,5675.000000,4783.732910,8066500
2014-02-18,5675.000000,5700.000000,5605.000000,5615.000000,4733.156738,3825500
2014-02-19,5650.000000,5680.000000,5615.000000,5680.000000,4787.947266,6207500
2014-02-20,5680.000000,5680.000000,5610.000000,5660.000000,4771.087891,6617000
2014-02-21,5670.000000,5705.000000,5660.000000,5680.000000,4787.947266,9464000
2014-02-24,5680.000000,5700.000000,5645.000000,5675.000000,4783.732910,3862000
2014-02-25,5680.000000,5690.000000,5625.000000,5680.000000,4787.947266,6097500
2014-02-26,5675.000000,5680.000000,5605.000000,5605.000000,4724.727051,9038000
2014-02-27,5605.000000,5680.000000,5600.000000,5605.000000,4724.727051,7583500
2014-02-28,5605.000000,5715.000000,5595.000000,5715.000000,4817.450195,13213000
2014-03-03,5620.000000,5670.000000,5620.000000,5655.000000,4766.874512,3901000
2014-03-04,5635.000000,5640.000000,5600.000000,5605.000000,4724.727051,7879000
2014-03-05,5640.000000,5650.000000,5620.000000,5625.000000,4741.585449,7794000
2014-03-06,5630.000000,5660.000000,5625.000000,5660.000000,4771.087891,5919000
2014-03-07,5670.000000,5680.000000,5625.000000,5625.000000,4741.585449,6462500
2014-03-10,5620.000000,5660.000000,5620.000000,5650.000000,4762.659668,4240000
2014-03-11,5640.000000,5700.000000,5615.000000,5695.000000,4800.592773,9185000
2014-03-12,5660.000000,5855.000000,5640.000000,5800.000000,4889.100586,21607500
2014-03-13,5855.000000,6115.000000,5840.000000,6060.000000,5108.267090,24143500
2014-03-14,6000.000000,6270.000000,5925.000000,6175.000000,5205.207031,15479500
2014-03-17,6200.000000,6200.000000,5875.000000,5945.000000,5011.329590,13847500
2014-03-18,5990.000000,6000.000000,5700.000000,5795.000000,4884.885254,16249000
2014-03-19,5795.000000,5895.000000,5715.000000,5780.000000,4872.242188,10772500
2014-03-20,5760.000000,5775.000000,5600.000000,5625.000000,4741.585449,10849000
2014-03-21,5635.000000,5695.000000,5505.000000,5625.000000,4741.585449,13837000
2014-03-24,5640.000000,5680.000000,5630.000000,5660.000000,4771.087891,7412000
2014-03-25,5625.000000,5680.000000,5620.000000,5650.000000,4762.659668,5253500
2014-03-26,5660.000000,5800.000000,5660.000000,5745.000000,4842.738281,8464500
2014-03-27,5740.000000,5800.000000,5710.000000,5740.000000,4838.523926,11503500
2014-03-28,5740.000000,5900.000000,5740.000000,5850.000000,4931.248535,15810000
2014-04-01,5900.000000,6040.000000,5900.000000,6000.000000,5057.690430,18885500
2014-04-02,6000.000000,6010.000000,5925.000000,5985.000000,5045.046875,9913000
2014-04-03,5990.000000,6020.000000,5980.000000,6000.000000,5057.690430,11419500
2014-04-04,6000.000000,6015.000000,5820.000000,5880.000000,4956.536621,4159000
2014-04-07,5890.000000,6000.000000,5880.000000,5990.000000,5049.261719,10629500
2014-04-08,5920.000000,5970.000000,5910.000000,5935.000000,5002.899902,8002000
2014-04-09,5935.000000,5935.000000,5935.000000,5935.000000,5002.899902,0
2014-04-10,5940.000000,5960.000000,5840.000000,5910.000000,4981.826172,10012000
2014-04-11,5800.000000,6105.000000,5780.000000,6105.000000,5146.201172,11759500
2014-04-14,5965.000000,6160.000000,5965.000000,6150.000000,5184.134277,6889000
2014-04-15,6170.000000,6195.000000,6035.000000,6135.000000,5171.488281,5066500
2014-04-16,6180.000000,6180.000000,6020.000000,6020.000000,5074.549805,5473500
2014-04-17,6080.000000,6160.000000,6060.000000,6160.000000,5192.562988,6067500
2014-04-21,6160.000000,6185.000000,6140.000000,6140.000000,5175.703125,2746000
2014-04-22,6140.000000,6165.000000,6090.000000,6165.000000,5196.777832,4972000
2014-04-23,6150.000000,6170.000000,5995.000000,5995.000000,5053.476074,4316000
2014-04-24,6000.000000,6095.000000,5810.000000,5860.000000,4939.678223,12060500
2014-04-25,5910.000000,5910.000000,5805.000000,5805.000000,4893.316406,9538500
2014-04-28,5800.000000,5805.000000,5700.000000,5715.000000,4817.450195,15163000
2014-04-29,5715.000000,5850.000000,5715.000000,5800.000000,4889.100586,7823000
2014-04-30,5890.000000,5890.000000,5835.000000,5850.000000,4931.248535,6525000
2014-05-02,5760.000000,5870.000000,5760.000000,5840.000000,4922.819336,3765000
2014-05-05,5840.000000,6000.000000,5840.000000,5945.000000,5011.329590,6503000
2014-05-06,5950.000000,5950.000000,5870.000000,5875.000000,4952.321777,2002000
2014-05-07,5950.000000,6080.000000,5900.000000,6045.000000,5095.624512,9430500
2014-05-08,6080.000000,6095.000000,6005.000000,6080.000000,5125.126953,6035000
2014-05-09,6080.000000,6150.000000,6030.000000,6150.000000,5184.134277,8003500
2014-05-12,6100.000000,6150.000000,6095.000000,6115.000000,5154.629883,8618000
2014-05-13,6115.000000,6160.000000,5950.000000,6040.000000,5091.409180,6557000
2014-05-14,6040.000000,6160.000000,6040.000000,6160.000000,5192.562988,9854500
2014-05-16,6120.000000,6160.000000,6050.000000,6160.000000,5192.562988,9577500
2014-05-19,6100.000000,6170.000000,6000.000000,6100.000000,5141.986328,10479000
2014-05-20,5920.000000,6100.000000,5845.000000,5920.000000,4990.254883,18308500
2014-05-21,6000.000000,6010.000000,5880.000000,6000.000000,5057.690430,9348500
2014-05-22,6005.000000,6040.000000,6000.000000,6005.000000,5061.905273,6945500
2014-05-23,6005.000000,6095.000000,5980.000000,6005.000000,5061.905273,5145500
2014-05-26,6025.000000,6080.000000,5985.000000,6025.000000,5078.764160,2632000
2014-05-28,6040.000000,6070.000000,6020.000000,6040.000000,5091.409180,4376000
2014-05-30,5825.000000,6090.000000,5825.000000,5825.000000,4910.175293,16546000
2014-06-02,5950.000000,5950.000000,5840.000000,5950.000000,5015.544434,5471500
2014-06-03,6010.000000,6030.000000,5925.000000,6010.000000,5066.119141,7553500
2014-06-04,6055.000000,6055.000000,5905.000000,6055.000000,5104.053223,5828500
2014-06-05,6095.000000,6095.000000,6055.000000,6090.000000,5133.556641,5789000
2014-06-06,6095.000000,6100.000000,6045.000000,6095.000000,5137.770996,2907500
2014-06-09,5995.000000,6110.000000,5980.000000,5995.000000,5053.476074,4678000
2014-06-10,6040.000000,6040.000000,6000.000000,6040.000000,5091.409180,4052500
2014-06-11,6095.000000,6095.000000,6005.000000,6095.000000,5137.770996,5481000
2014-06-12,6000.000000,6090.000000,5990.000000,6000.000000,5057.690430,10054500
2014-06-13,5960.000000,5990.000000,5940.000000,5960.000000,5023.972656,8032000
2014-06-16,5930.000000,5980.000000,5920.000000,5930.000000,4998.685059,11989000
2014-06-17,5900.000000,5925.000000,5860.000000,5900.000000,4973.395508,6562000
2014-06-18,5880.000000,6000.000000,5865.000000,5880.000000,4956.536621,8015000
2014-06-19,5910.000000,5920.000000,5855.000000,5910.000000,4981.826172,14407000
2014-06-20,5975.000000,5990.000000,5885.000000,5975.000000,5036.617676,13152000
2014-06-23,5960.000000,5975.000000,5945.000000,5960.000000,5023.972656,9629500
2014-06-24,5940.000000,6000.000000,5940.000000,5940.000000,5007.113770,5167500
2014-06-25,5940.000000,5955.000000,5905.000000,5940.000000,5007.113770,2921500
2014-06-26,5960.000000,5990.000000,5865.000000,5960.000000,5023.972656,16508000
2014-06-27,5895.000000,5920.000000,5885.000000,5895.000000,5031.826660,6208000
2014-06-30,5855.000000,5910.000000,5855.000000,5855.000000,4997.682129,10203000
2014-07-01,5950.000000,5950.000000,5850.000000,5950.000000,5078.771973,3644000
2014-07-02,6065.000000,6065.000000,5900.000000,6065.000000,5176.935547,3357500
2014-07-03,6040.000000,6100.000000,5990.000000,6040.000000,5155.595215,7896000
2014-07-04,6060.000000,6065.000000,6000.000000,6060.000000,5172.666016,5251000
2014-07-07,6180.000000,6185.000000,6060.000000,6180.000000,5275.095703,11751000
2014-07-08,6245.000000,6270.000000,6160.000000,6245.000000,5330.578125,15979000
2014-07-09,6245.000000,6245.000000,6245.000000,6245.000000,5330.578125,0
2014-07-10,6280.000000,6600.000000,6165.000000,6280.000000,5360.451660,35262500
2014-07-11,6080.000000,6240.000000,6020.000000,6080.000000,5189.736816,14766000
2014-07-14,6080.000000,6110.000000,6000.000000,6080.000000,5189.736816,5364500
2014-07-15,6275.000000,6280.000000,6110.000000,6275.000000,5356.183594,10220000
2014-07-16,6250.000000,6320.000000,6185.000000,6250.000000,5334.845215,11136500
2014-07-17,6180.000000,6275.000000,6040.000000,6180.000000,5275.095703,14736000
2014-07-18,6185.000000,6235.000000,6080.000000,6185.000000,5279.362305,6690500
2014-07-21,6220.000000,6265.000000,6195.000000,6220.000000,5309.237305,10001500
2014-07-22,6240.000000,6275.000000,6145.000000,6240.000000,5326.309570,10057000
2014-07-23,6245.000000,6295.000000,6240.000000,6245.000000,5330.578125,6232000
2014-07-24,6230.000000,6285.000000,6220.000000,6230.000000,5317.773926,4589500
2014-07-25,6150.000000,6260.000000,6125.000000,6150.000000,5249.487793,11312500
2014-08-04,6295.000000,6295.000000,5900.000000,6295.000000,5373.256348,10228500
2014-08-05,6180.000000,6290.000000,6155.000000,6180.000000,5275.095703,6839000
2014-08-06,6150.000000,6190.000000,6105.000000,6150.000000,5249.487793,5213500
2014-08-07,6155.000000,6200.000000,6100.000000,6155.000000,5253.755859,6530500
2014-08-08,6100.000000,6200.000000,6100.000000,6100.000000,5206.808594,2459500
